id,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
9505,no,33,yes,no,unknown,6,jun,326,1,-1,0,unknown,no
9506,no,762,yes,no,unknown,6,jun,319,4,-1,0,unknown,no
9507,no,0,no,no,unknown,6,jun,186,2,-1,0,unknown,no
9508,no,-2,no,no,unknown,6,jun,15,1,-1,0,unknown,no
9509,no,2936,no,no,unknown,6,jun,473,2,-1,0,unknown,no
9510,no,561,no,no,unknown,6,jun,274,2,-1,0,unknown,no
9511,no,2022,no,no,unknown,6,jun,105,1,-1,0,unknown,no
9512,no,1870,no,no,unknown,6,jun,152,1,-1,0,unknown,no
9513,no,2754,no,no,unknown,6,jun,18,2,-1,0,unknown,no
9514,no,1960,no,no,unknown,6,jun,13,5,-1,0,unknown,no
9515,no,510,no,no,unknown,6,jun,639,2,-1,0,unknown,no
9516,no,213,yes,no,unknown,6,jun,2653,3,-1,0,unknown,yes
9517,no,4053,no,no,unknown,6,jun,160,2,-1,0,unknown,no
9518,no,482,no,no,unknown,6,jun,129,2,-1,0,unknown,no
9519,no,464,no,yes,unknown,6,jun,426,2,-1,0,unknown,no
9520,no,1383,yes,no,unknown,6,jun,460,8,-1,0,unknown,no
9521,no,3598,no,no,unknown,6,jun,154,1,-1,0,unknown,no
9522,no,201,no,yes,unknown,6,jun,148,4,-1,0,unknown,no
9523,no,5287,no,no,unknown,6,jun,252,2,-1,0,unknown,no
9524,no,343,no,no,unknown,6,jun,292,2,-1,0,unknown,no
9525,no,1,no,no,unknown,6,jun,44,2,-1,0,unknown,no
9526,no,1956,no,no,unknown,6,jun,384,2,-1,0,unknown,no
9527,no,733,yes,no,unknown,6,jun,94,7,-1,0,unknown,no
9528,no,3430,yes,no,unknown,6,jun,72,6,-1,0,unknown,no
9529,no,832,no,no,unknown,6,jun,36,2,-1,0,unknown,no
9530,no,1190,no,no,unknown,6,jun,316,2,-1,0,unknown,no
9531,no,176,no,no,unknown,6,jun,217,4,-1,0,unknown,no
9532,yes,-571,no,no,unknown,6,jun,180,2,-1,0,unknown,no
9533,no,191,no,yes,unknown,6,jun,136,2,-1,0,unknown,no
9534,no,327,yes,yes,unknown,6,jun,562,2,-1,0,unknown,no
9535,no,0,no,no,unknown,6,jun,422,5,-1,0,unknown,no
9536,no,935,yes,no,unknown,6,jun,272,2,-1,0,unknown,no
9537,no,52499,no,no,unknown,6,jun,198,2,-1,0,unknown,no
9538,no,1260,no,yes,unknown,6,jun,17,4,-1,0,unknown,no
9539,no,10285,no,no,unknown,6,jun,174,2,-1,0,unknown,no
9540,no,958,no,no,unknown,6,jun,250,2,-1,0,unknown,no
9541,no,1698,yes,no,unknown,6,jun,95,2,-1,0,unknown,no
9542,no,0,no,no,unknown,6,jun,261,2,-1,0,unknown,no
9543,no,727,yes,no,unknown,6,jun,144,4,-1,0,unknown,no
9544,no,9192,yes,no,unknown,6,jun,59,3,-1,0,unknown,no
9545,no,595,yes,no,unknown,6,jun,334,3,-1,0,unknown,no
9546,no,2296,yes,no,unknown,6,jun,49,8,-1,0,unknown,no
9547,no,-30,yes,yes,unknown,6,jun,165,2,-1,0,unknown,no
9548,no,3503,yes,no,unknown,6,jun,103,2,-1,0,unknown,no
9549,no,3577,no,no,unknown,6,jun,190,2,-1,0,unknown,no
9550,no,0,yes,no,unknown,6,jun,286,2,-1,0,unknown,no
9551,no,3653,yes,yes,unknown,6,jun,167,4,-1,0,unknown,no
9552,no,1232,yes,no,unknown,6,jun,52,4,-1,0,unknown,no
9553,no,21574,no,no,unknown,6,jun,197,3,-1,0,unknown,no
9554,no,850,no,no,unknown,6,jun,262,2,-1,0,unknown,no
9555,no,3303,no,no,unknown,6,jun,33,1,-1,0,unknown,no
9556,no,444,yes,no,unknown,6,jun,137,1,-1,0,unknown,no
9557,no,792,no,no,unknown,6,jun,430,1,-1,0,unknown,no
9558,no,1386,no,no,unknown,6,jun,100,1,-1,0,unknown,no
9559,no,1549,no,no,unknown,6,jun,48,2,-1,0,unknown,no
9560,no,4830,yes,no,unknown,6,jun,350,1,-1,0,unknown,no
9561,no,2803,yes,no,unknown,6,jun,30,24,-1,0,unknown,no
9562,no,594,yes,no,unknown,6,jun,213,2,-1,0,unknown,no
9563,no,40,no,no,unknown,6,jun,108,1,-1,0,unknown,no
9564,no,378,no,no,unknown,6,jun,371,2,-1,0,unknown,no
9565,no,12001,no,no,unknown,6,jun,207,1,-1,0,unknown,no
9566,no,6020,no,no,unknown,6,jun,24,1,-1,0,unknown,no
9567,no,23,yes,no,unknown,6,jun,36,24,-1,0,unknown,no
9568,no,44,no,no,unknown,6,jun,256,1,-1,0,unknown,no
9569,no,1114,no,no,unknown,6,jun,139,2,-1,0,unknown,no
9570,no,1275,no,no,unknown,6,jun,92,1,-1,0,unknown,no
9571,no,2908,no,no,unknown,6,jun,322,1,-1,0,unknown,no
9572,no,-97,yes,no,unknown,6,jun,92,2,-1,0,unknown,no
9573,no,1300,no,no,unknown,6,jun,420,1,-1,0,unknown,no
9574,no,43,yes,no,unknown,6,jun,184,4,-1,0,unknown,no
9575,no,5334,no,no,unknown,6,jun,58,1,-1,0,unknown,no
9576,no,160,yes,yes,unknown,6,jun,545,2,-1,0,unknown,no
9577,no,11671,no,no,unknown,6,jun,190,1,-1,0,unknown,no
9578,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown,no
9579,no,68,no,no,unknown,6,jun,1085,1,-1,0,unknown,yes
9580,no,218,no,no,unknown,6,jun,514,2,-1,0,unknown,no
9581,no,5349,no,no,unknown,6,jun,471,1,-1,0,unknown,no
9582,no,295,yes,no,unknown,6,jun,94,2,-1,0,unknown,yes
9583,no,2199,no,no,unknown,6,jun,38,3,-1,0,unknown,no
9584,no,3783,yes,no,unknown,6,jun,198,3,-1,0,unknown,no
9585,no,287,yes,no,unknown,6,jun,191,2,-1,0,unknown,no
9586,no,7082,no,no,unknown,6,jun,69,3,-1,0,unknown,no
9587,no,87,yes,no,unknown,6,jun,1330,3,-1,0,unknown,no
9588,no,-5,no,no,unknown,6,jun,48,5,-1,0,unknown,no
9589,no,3050,yes,no,unknown,6,jun,236,7,-1,0,unknown,no
9590,no,0,no,no,unknown,6,jun,108,2,-1,0,unknown,no
9591,no,1632,no,no,unknown,6,jun,47,1,-1,0,unknown,no
9592,yes,150,yes,yes,unknown,6,jun,66,5,-1,0,unknown,no
9593,no,-204,yes,yes,unknown,6,jun,42,1,-1,0,unknown,no
9594,no,2836,no,no,unknown,6,jun,248,2,-1,0,unknown,no
9595,no,7067,no,no,unknown,6,jun,82,3,-1,0,unknown,no
9596,no,640,no,no,unknown,6,jun,461,2,-1,0,unknown,no
9597,no,254,no,no,unknown,6,jun,161,3,-1,0,unknown,no
9598,no,2367,no,no,unknown,6,jun,86,3,-1,0,unknown,no
9599,no,16430,yes,no,unknown,6,jun,197,3,-1,0,unknown,no
9600,no,1328,yes,no,unknown,6,jun,80,5,-1,0,unknown,no
9601,no,1,no,no,unknown,6,jun,113,3,-1,0,unknown,no
9602,no,-38,no,no,unknown,6,jun,613,1,-1,0,unknown,no
9603,no,927,no,no,unknown,6,jun,201,6,-1,0,unknown,no
9604,no,5098,yes,no,unknown,6,jun,155,3,-1,0,unknown,no
9605,no,8114,yes,no,unknown,6,jun,505,1,-1,0,unknown,no
9606,no,0,no,no,unknown,6,jun,466,2,-1,0,unknown,no
9607,no,-288,yes,yes,unknown,6,jun,298,2,-1,0,unknown,no
9608,no,246,no,no,unknown,6,jun,119,1,-1,0,unknown,no
9609,no,313,yes,no,unknown,6,jun,114,7,-1,0,unknown,no
9610,no,162,no,no,unknown,6,jun,166,4,-1,0,unknown,no
9611,no,2645,yes,yes,unknown,6,jun,85,4,-1,0,unknown,no
9612,no,289,no,no,unknown,6,jun,73,1,-1,0,unknown,no
9613,no,263,no,no,unknown,6,jun,761,3,-1,0,unknown,no
9614,no,1873,no,no,unknown,6,jun,49,2,-1,0,unknown,no
9615,no,204,no,no,unknown,6,jun,97,5,-1,0,unknown,no
9616,no,-56,yes,yes,unknown,6,jun,247,2,-1,0,unknown,no
9617,no,2662,no,no,unknown,6,jun,298,2,-1,0,unknown,no
9618,no,231,no,no,unknown,6,jun,250,1,-1,0,unknown,no
9619,no,311,no,no,unknown,6,jun,92,1,-1,0,unknown,no
9620,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no
9621,no,0,no,no,unknown,6,jun,149,1,-1,0,unknown,no
9622,no,130,no,no,unknown,6,jun,151,1,-1,0,unknown,no
9623,no,158,yes,no,unknown,6,jun,354,2,-1,0,unknown,no
9624,no,2704,yes,no,unknown,6,jun,63,3,-1,0,unknown,no
9625,yes,-200,no,yes,unknown,6,jun,161,1,-1,0,unknown,no
9626,no,22928,no,no,unknown,6,jun,113,1,-1,0,unknown,no
9627,no,590,no,no,unknown,6,jun,354,5,-1,0,unknown,no
9628,no,7,no,no,unknown,6,jun,176,1,-1,0,unknown,no
9629,no,2586,no,no,unknown,6,jun,150,4,-1,0,unknown,no
9630,no,0,no,no,unknown,6,jun,431,2,-1,0,unknown,no
9631,no,10442,no,no,unknown,6,jun,63,2,-1,0,unknown,no
9632,no,414,yes,yes,unknown,6,jun,81,2,-1,0,unknown,no
9633,no,231,yes,yes,unknown,6,jun,136,6,-1,0,unknown,no
9634,no,1005,no,no,unknown,6,jun,158,2,-1,0,unknown,no
9635,no,610,yes,no,unknown,6,jun,651,1,-1,0,unknown,no
9636,no,1676,no,no,unknown,6,jun,56,2,-1,0,unknown,no
9637,no,1807,yes,no,unknown,6,jun,118,2,-1,0,unknown,no
9638,no,0,yes,no,unknown,6,jun,280,3,-1,0,unknown,no
9639,no,-33,yes,no,unknown,6,jun,774,13,-1,0,unknown,no
9640,no,1420,yes,yes,unknown,6,jun,39,4,-1,0,unknown,no
9641,no,2,no,no,unknown,6,jun,112,4,-1,0,unknown,no
9642,no,4639,no,no,unknown,6,jun,82,2,-1,0,unknown,no
9643,no,391,no,no,unknown,6,jun,355,4,-1,0,unknown,no
9644,no,596,yes,no,unknown,6,jun,151,6,-1,0,unknown,no
9645,no,1,yes,no,unknown,6,jun,59,3,-1,0,unknown,no
9646,no,1502,no,no,unknown,6,jun,34,2,-1,0,unknown,no
9647,no,806,yes,no,unknown,6,jun,124,3,-1,0,unknown,no
9648,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes
9649,no,1526,yes,no,unknown,6,jun,342,10,-1,0,unknown,no
9650,no,660,yes,no,unknown,6,jun,72,3,-1,0,unknown,no
9651,no,1372,yes,no,unknown,6,jun,129,2,-1,0,unknown,no
9652,no,3339,yes,no,unknown,6,jun,304,2,-1,0,unknown,no
9653,no,4509,no,no,unknown,6,jun,42,2,-1,0,unknown,no
9654,no,1434,no,no,unknown,6,jun,396,4,-1,0,unknown,no
9655,no,328,no,no,unknown,6,jun,188,7,-1,0,unknown,no
9656,no,502,no,no,unknown,6,jun,93,2,-1,0,unknown,no
9657,no,77,yes,yes,unknown,6,jun,520,3,-1,0,unknown,no
9658,no,92,yes,no,unknown,6,jun,70,3,-1,0,unknown,no
9659,no,497,no,no,unknown,6,jun,95,4,-1,0,unknown,no
9660,no,-63,no,no,unknown,6,jun,392,2,-1,0,unknown,no
9661,no,5418,yes,no,unknown,6,jun,25,6,-1,0,unknown,no
9662,no,0,yes,no,unknown,6,jun,246,4,-1,0,unknown,no
9663,no,2870,yes,no,unknown,6,jun,94,2,-1,0,unknown,no
9664,no,3201,no,no,unknown,6,jun,197,2,-1,0,unknown,no
9665,no,7179,yes,no,unknown,6,jun,31,8,-1,0,unknown,no
9666,no,535,yes,no,unknown,6,jun,446,3,-1,0,unknown,no
9667,no,389,no,no,unknown,6,jun,145,2,-1,0,unknown,no
9668,no,3237,no,no,unknown,6,jun,100,3,-1,0,unknown,no
9669,no,379,yes,yes,unknown,6,jun,252,4,-1,0,unknown,no
9670,no,9200,no,no,unknown,6,jun,233,2,-1,0,unknown,no
9671,no,1963,yes,no,unknown,6,jun,100,4,-1,0,unknown,no
9672,no,1245,yes,no,unknown,6,jun,1469,9,-1,0,unknown,yes
9673,no,340,no,no,unknown,6,jun,37,3,-1,0,unknown,no
9674,no,311,no,no,unknown,6,jun,248,2,-1,0,unknown,no
9675,no,1953,yes,no,unknown,6,jun,112,5,-1,0,unknown,no
9676,no,0,no,no,unknown,6,jun,235,3,-1,0,unknown,no
9677,no,295,no,no,unknown,6,jun,126,4,-1,0,unknown,no
9678,no,500,yes,no,unknown,6,jun,19,18,-1,0,unknown,no
9679,no,3952,no,no,unknown,6,jun,28,6,-1,0,unknown,no
9680,no,2610,no,no,unknown,6,jun,67,5,-1,0,unknown,no
9681,no,17,no,yes,unknown,6,jun,104,2,-1,0,unknown,no
9682,no,1017,no,no,unknown,6,jun,53,2,-1,0,unknown,no
9683,no,5521,no,no,unknown,6,jun,61,1,-1,0,unknown,no
9684,no,3234,no,no,unknown,6,jun,82,1,-1,0,unknown,no
9685,no,0,no,no,unknown,6,jun,61,1,-1,0,unknown,no
9686,no,126,no,yes,unknown,6,jun,152,1,-1,0,unknown,no
9687,no,-1272,yes,no,unknown,6,jun,606,5,-1,0,unknown,no
9688,no,480,yes,no,unknown,6,jun,288,12,-1,0,unknown,no
9689,no,0,no,no,unknown,6,jun,135,1,-1,0,unknown,no
9690,no,425,no,no,unknown,6,jun,147,1,-1,0,unknown,no
9691,no,193,no,yes,unknown,6,jun,50,1,-1,0,unknown,no
9692,no,7561,no,no,unknown,6,jun,685,3,-1,0,unknown,yes
9693,no,-162,yes,yes,unknown,6,jun,119,1,-1,0,unknown,no
9694,no,947,no,no,unknown,6,jun,160,1,-1,0,unknown,no
9695,no,4037,no,no,unknown,6,jun,23,1,-1,0,unknown,no
9696,no,375,yes,no,unknown,6,jun,99,5,-1,0,unknown,no
9697,yes,0,no,no,unknown,6,jun,119,4,-1,0,unknown,no
9698,no,-178,yes,no,unknown,6,jun,122,5,-1,0,unknown,no
9699,no,822,yes,no,unknown,6,jun,209,18,-1,0,unknown,no
9700,no,2215,no,no,unknown,6,jun,222,2,-1,0,unknown,no
9701,no,260,no,no,unknown,6,jun,75,1,-1,0,unknown,no
9702,no,7951,no,yes,unknown,6,jun,103,1,-1,0,unknown,no
9703,no,1170,no,no,unknown,6,jun,383,1,-1,0,unknown,no
9704,no,291,yes,no,unknown,6,jun,111,5,-1,0,unknown,no
9705,no,75,no,no,unknown,6,jun,26,1,-1,0,unknown,no
9706,no,-1232,yes,no,unknown,6,jun,183,1,-1,0,unknown,no
9707,no,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,no
9708,no,547,no,no,unknown,6,jun,33,2,-1,0,unknown,no
9709,no,3574,yes,no,unknown,6,jun,117,1,-1,0,unknown,no
9710,no,0,yes,no,unknown,6,jun,64,1,-1,0,unknown,no
9711,no,3503,no,no,unknown,6,jun,31,1,-1,0,unknown,no
9712,no,575,no,no,unknown,6,jun,109,1,-1,0,unknown,no
9713,no,3798,no,no,unknown,6,jun,19,1,-1,0,unknown,no
9714,no,1297,no,no,unknown,6,jun,82,1,-1,0,unknown,no
9715,no,0,yes,no,unknown,6,jun,243,7,-1,0,unknown,no
9716,no,115,no,no,unknown,6,jun,201,1,-1,0,unknown,no
9717,no,0,no,no,unknown,6,jun,127,1,-1,0,unknown,no
9718,no,4874,no,no,unknown,6,jun,1291,3,-1,0,unknown,no
9719,no,4741,yes,no,unknown,9,jun,221,10,-1,0,unknown,no
9720,no,2997,no,no,unknown,9,jun,162,1,-1,0,unknown,no
9721,no,9618,yes,no,unknown,9,jun,214,1,-1,0,unknown,no
9722,no,2024,no,no,unknown,9,jun,169,1,-1,0,unknown,no
9723,no,992,no,no,unknown,9,jun,123,1,-1,0,unknown,no
9724,no,676,no,no,unknown,9,jun,74,1,-1,0,unknown,no
9725,no,93,no,no,unknown,9,jun,82,2,-1,0,unknown,no
9726,no,1603,no,no,unknown,9,jun,164,2,-1,0,unknown,no
9727,no,610,no,no,unknown,9,jun,86,2,-1,0,unknown,no
9728,no,60,no,no,unknown,9,jun,349,2,-1,0,unknown,no
9729,no,6250,no,no,unknown,9,jun,107,3,-1,0,unknown,no
9730,no,4362,no,no,unknown,9,jun,238,1,-1,0,unknown,no
9731,no,345,no,no,unknown,9,jun,38,1,-1,0,unknown,no
9732,no,861,yes,no,unknown,9,jun,78,1,-1,0,unknown,no
9733,no,1166,no,no,unknown,9,jun,106,1,-1,0,unknown,no
9734,no,16,no,no,unknown,9,jun,100,1,-1,0,unknown,no
9735,no,3783,no,no,unknown,9,jun,113,1,-1,0,unknown,no
9736,no,1666,yes,no,unknown,9,jun,94,13,-1,0,unknown,no
9737,no,2383,no,no,unknown,9,jun,529,1,-1,0,unknown,no
9738,no,31,no,no,unknown,9,jun,467,1,-1,0,unknown,no
9739,no,1780,no,no,unknown,9,jun,464,1,-1,0,unknown,no
9740,no,2135,no,no,unknown,9,jun,61,1,-1,0,unknown,no
9741,no,351,no,no,unknown,9,jun,108,1,-1,0,unknown,no
9742,no,0,no,no,unknown,9,jun,332,1,-1,0,unknown,no
9743,no,1280,no,yes,unknown,9,jun,112,1,-1,0,unknown,no
9744,no,1744,no,no,unknown,9,jun,181,1,-1,0,unknown,no
9745,no,0,no,no,unknown,9,jun,108,1,-1,0,unknown,no
9746,no,2348,no,no,unknown,9,jun,226,1,-1,0,unknown,no
9747,no,1241,no,no,unknown,9,jun,60,2,-1,0,unknown,no
9748,no,2518,no,no,unknown,9,jun,400,1,-1,0,unknown,no
9749,no,1497,no,no,unknown,9,jun,60,1,-1,0,unknown,no
9750,no,2308,no,yes,unknown,9,jun,540,1,-1,0,unknown,no
9751,no,258,no,no,unknown,9,jun,174,1,-1,0,unknown,no
9752,no,176,no,no,unknown,9,jun,196,1,-1,0,unknown,no
9753,no,150,no,no,unknown,9,jun,52,1,-1,0,unknown,no
9754,no,-3,no,no,unknown,9,jun,438,5,-1,0,unknown,no
9755,no,39,no,no,unknown,9,jun,74,2,-1,0,unknown,no
9756,no,5,yes,no,unknown,9,jun,412,1,-1,0,unknown,no
9757,no,5011,yes,no,unknown,9,jun,311,2,-1,0,unknown,no
9758,no,261,no,no,unknown,9,jun,123,1,-1,0,unknown,no
9759,no,49,no,no,unknown,9,jun,232,1,-1,0,unknown,no
9760,no,7027,no,no,unknown,9,jun,65,1,-1,0,unknown,no
9761,no,150,no,no,unknown,9,jun,146,1,-1,0,unknown,no
9762,no,1491,no,no,unknown,9,jun,157,2,-1,0,unknown,no
9763,no,-467,no,no,unknown,9,jun,216,5,-1,0,unknown,no
9764,no,154,no,no,unknown,9,jun,79,1,-1,0,unknown,no
9765,no,77,yes,no,unknown,9,jun,220,4,-1,0,unknown,no
9766,no,1005,yes,yes,unknown,9,jun,152,2,-1,0,unknown,no
9767,no,1530,yes,no,unknown,9,jun,140,1,-1,0,unknown,no
9768,yes,0,no,no,unknown,9,jun,89,1,-1,0,unknown,no
9769,no,4289,yes,no,unknown,9,jun,400,1,-1,0,unknown,no
9770,no,397,no,no,unknown,9,jun,163,1,-1,0,unknown,no
9771,no,2810,no,no,unknown,9,jun,77,1,-1,0,unknown,no
9772,no,37,no,no,unknown,9,jun,356,5,-1,0,unknown,no
9773,no,215,no,yes,unknown,9,jun,117,2,-1,0,unknown,no
9774,no,5768,yes,yes,unknown,9,jun,145,1,-1,0,unknown,no
9775,no,-46,yes,no,unknown,9,jun,1055,10,-1,0,unknown,yes
9776,no,5585,no,no,unknown,9,jun,772,1,-1,0,unknown,no
9777,no,917,no,no,unknown,9,jun,306,1,-1,0,unknown,no
9778,no,1873,no,no,unknown,9,jun,161,2,-1,0,unknown,no
9779,no,16431,no,no,unknown,9,jun,139,1,-1,0,unknown,no
9780,no,178,yes,yes,unknown,9,jun,72,1,-1,0,unknown,no
9781,no,3899,no,no,unknown,9,jun,49,1,-1,0,unknown,no
9782,no,300,no,no,unknown,9,jun,287,1,-1,0,unknown,no
9783,no,2146,no,yes,unknown,9,jun,594,1,-1,0,unknown,no
9784,no,2920,yes,no,unknown,9,jun,136,1,-1,0,unknown,no
9785,no,994,no,no,unknown,9,jun,119,1,-1,0,unknown,no
9786,no,443,no,no,unknown,9,jun,422,1,-1,0,unknown,no
9787,no,2876,no,no,unknown,9,jun,125,1,-1,0,unknown,no
9788,no,0,no,no,unknown,9,jun,114,1,-1,0,unknown,no
9789,yes,153,no,no,unknown,9,jun,99,3,-1,0,unknown,no
9790,no,10483,no,no,unknown,9,jun,218,1,-1,0,unknown,no
9791,no,156,yes,no,unknown,9,jun,174,9,-1,0,unknown,no
9792,no,214,yes,yes,unknown,9,jun,168,1,-1,0,unknown,no
9793,no,633,no,no,unknown,9,jun,233,1,-1,0,unknown,no
9794,no,14000,no,no,unknown,9,jun,121,2,-1,0,unknown,no
9795,no,884,no,no,unknown,9,jun,322,1,-1,0,unknown,no
9796,no,630,no,no,unknown,9,jun,443,2,-1,0,unknown,no
9797,no,7372,no,no,unknown,9,jun,76,1,-1,0,unknown,no
9798,no,7821,no,no,unknown,9,jun,217,1,-1,0,unknown,no
9799,no,0,no,no,unknown,9,jun,257,2,-1,0,unknown,no
9800,no,1595,no,no,unknown,9,jun,882,1,-1,0,unknown,yes
9801,no,1046,no,no,unknown,9,jun,83,1,-1,0,unknown,no
9802,no,0,yes,no,unknown,9,jun,254,1,-1,0,unknown,no
9803,no,1484,no,no,unknown,9,jun,213,1,-1,0,unknown,no
9804,no,11016,no,no,unknown,9,jun,252,3,-1,0,unknown,no
9805,no,0,no,no,unknown,9,jun,540,1,-1,0,unknown,no
9806,no,547,no,no,unknown,9,jun,84,1,-1,0,unknown,no
9807,no,53,no,no,unknown,9,jun,280,1,-1,0,unknown,no
9808,no,179,no,no,unknown,9,jun,230,3,-1,0,unknown,no
9809,yes,-896,no,yes,unknown,9,jun,452,1,-1,0,unknown,no
9810,no,13242,no,no,unknown,9,jun,149,1,-1,0,unknown,no
9811,no,2569,no,no,unknown,9,jun,172,1,-1,0,unknown,no
9812,no,208,no,no,unknown,9,jun,51,1,-1,0,unknown,no
9813,no,505,no,no,unknown,9,jun,35,1,-1,0,unknown,no
9814,no,5201,no,no,unknown,9,jun,317,1,-1,0,unknown,no
9815,no,3169,no,no,unknown,9,jun,626,1,-1,0,unknown,no
9816,no,499,yes,no,unknown,9,jun,122,2,-1,0,unknown,no
9817,no,635,no,no,unknown,9,jun,236,2,-1,0,unknown,no
9818,no,4568,no,no,unknown,9,jun,100,1,-1,0,unknown,no
9819,no,819,no,no,unknown,9,jun,55,1,-1,0,unknown,no
9820,no,2601,no,no,unknown,9,jun,70,1,-1,0,unknown,no
9821,no,8592,no,no,unknown,9,jun,255,1,-1,0,unknown,no
9822,no,235,no,no,unknown,9,jun,217,1,-1,0,unknown,no
9823,no,22856,no,no,unknown,9,jun,1098,1,-1,0,unknown,no
9824,no,840,no,no,unknown,9,jun,176,6,-1,0,unknown,no
9825,no,1100,no,no,unknown,9,jun,331,6,-1,0,unknown,no
9826,no,1046,no,no,unknown,9,jun,901,1,-1,0,unknown,yes
9827,no,361,no,no,unknown,9,jun,123,2,-1,0,unknown,no
9828,no,1173,no,no,unknown,9,jun,77,2,-1,0,unknown,no
9829,no,2508,no,no,unknown,9,jun,91,1,-1,0,unknown,no
9830,no,212,no,no,unknown,9,jun,63,1,-1,0,unknown,no
9831,no,0,no,no,unknown,9,jun,173,1,-1,0,unknown,no
9832,no,179,no,no,unknown,9,jun,411,1,-1,0,unknown,no
9833,no,10179,yes,no,unknown,9,jun,179,2,-1,0,unknown,no
9834,no,164,no,no,unknown,9,jun,139,2,-1,0,unknown,no
9835,no,1462,no,no,unknown,9,jun,75,2,-1,0,unknown,no
9836,no,902,no,no,unknown,9,jun,210,2,-1,0,unknown,no
9837,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,yes
9838,no,1197,yes,no,unknown,9,jun,329,4,-1,0,unknown,no
9839,no,-322,no,no,unknown,9,jun,225,2,-1,0,unknown,no
9840,no,0,no,no,unknown,9,jun,96,1,-1,0,unknown,no
9841,no,1190,no,no,unknown,9,jun,166,1,-1,0,unknown,no
9842,no,6975,no,no,unknown,9,jun,186,3,-1,0,unknown,no
9843,no,2152,no,no,unknown,9,jun,92,1,-1,0,unknown,no
9844,no,3558,yes,no,unknown,9,jun,80,3,-1,0,unknown,no
9845,no,776,no,no,unknown,9,jun,67,1,-1,0,unknown,no
9846,no,2096,no,no,unknown,9,jun,104,1,-1,0,unknown,no
9847,no,3117,no,no,unknown,9,jun,174,1,-1,0,unknown,no
9848,no,2423,yes,no,unknown,9,jun,37,1,-1,0,unknown,no
9849,no,5553,no,yes,unknown,9,jun,589,1,-1,0,unknown,no
9850,no,422,no,no,unknown,9,jun,183,1,-1,0,unknown,no
9851,no,1626,no,no,unknown,9,jun,151,1,-1,0,unknown,no
9852,no,10035,no,no,unknown,9,jun,29,1,-1,0,unknown,no
9853,no,103,no,no,unknown,9,jun,186,1,-1,0,unknown,no
9854,no,26,no,no,unknown,9,jun,73,1,-1,0,unknown,no
9855,no,533,no,no,unknown,9,jun,63,1,-1,0,unknown,no
9856,no,1012,no,no,unknown,9,jun,105,1,-1,0,unknown,no
9857,no,1320,no,no,unknown,9,jun,522,1,-1,0,unknown,no
9858,no,-1036,yes,no,unknown,9,jun,65,17,-1,0,unknown,no
9859,no,60,no,no,unknown,9,jun,557,2,-1,0,unknown,no
9860,no,1057,no,no,unknown,9,jun,149,2,-1,0,unknown,no
9861,no,3034,no,no,unknown,9,jun,206,2,-1,0,unknown,no
9862,no,2054,no,no,unknown,9,jun,378,1,-1,0,unknown,no
9863,no,-104,yes,no,unknown,9,jun,100,7,-1,0,unknown,no
9864,no,0,no,no,unknown,9,jun,81,1,-1,0,unknown,no
9865,no,229,no,yes,unknown,9,jun,175,3,-1,0,unknown,no
9866,no,-323,yes,no,unknown,9,jun,250,1,-1,0,unknown,no
9867,no,0,no,no,unknown,9,jun,156,2,-1,0,unknown,no
9868,no,1021,no,no,unknown,9,jun,173,1,-1,0,unknown,no
9869,no,-423,no,no,unknown,9,jun,127,2,-1,0,unknown,no
9870,no,1619,no,no,unknown,9,jun,324,1,-1,0,unknown,no
9871,no,5473,no,yes,unknown,9,jun,198,2,-1,0,unknown,no
9872,no,9326,no,yes,unknown,9,jun,105,1,-1,0,unknown,no
9873,no,473,no,no,unknown,9,jun,87,1,-1,0,unknown,no
9874,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,no
9875,no,4222,no,no,unknown,9,jun,112,1,-1,0,unknown,no
9876,no,75,no,no,unknown,9,jun,302,1,-1,0,unknown,no
9877,no,669,no,no,unknown,9,jun,91,1,-1,0,unknown,no
9878,no,450,no,no,unknown,9,jun,47,1,-1,0,unknown,no
9879,no,944,no,yes,unknown,9,jun,119,1,-1,0,unknown,no
9880,no,861,no,no,unknown,9,jun,117,1,-1,0,unknown,no
9881,no,349,no,no,unknown,9,jun,58,1,-1,0,unknown,no
9882,no,1134,yes,no,unknown,9,jun,142,3,-1,0,unknown,no
9883,no,665,no,no,unknown,9,jun,183,2,-1,0,unknown,no
9884,no,314,no,no,unknown,9,jun,249,2,-1,0,unknown,no
9885,no,1035,yes,yes,unknown,9,jun,274,2,-1,0,unknown,no
9886,no,1004,yes,no,unknown,9,jun,144,1,-1,0,unknown,no
9887,no,3982,no,no,unknown,9,jun,23,1,-1,0,unknown,no
9888,no,533,no,yes,unknown,9,jun,128,1,-1,0,unknown,no
9889,no,217,yes,no,unknown,9,jun,491,6,-1,0,unknown,yes
9890,no,900,yes,no,unknown,9,jun,213,1,-1,0,unknown,no
9891,no,835,no,no,unknown,9,jun,164,1,-1,0,unknown,no
